nom_compteur,Annee,Mois,Jour,jour_semaine_numero,jour_we,vac_aout,PRECIP_TOTAL_DAY_MM,TOTAL_SNOW_MM,TEMPERATURE_MEAN,jours_feries,Confinement,OPINION,sum_counts
102 boulevard de Magenta SE-NO,2023,1,2,0,0,0,6.1,0.0,9.5,0,0,1,2680.0
102 boulevard de Magenta SE-NO,2023,1,3,1,0,0,0.0,0.0,7.5,0,0,1,4106.0
102 boulevard de Magenta SE-NO,2023,1,4,2,0,0,0.0,0.0,10.0,0,0,1,4138.0
102 boulevard de Magenta SE-NO,2023,1,5,3,0,0,0.1,0.0,12.5,0,0,1,4498.0
102 boulevard de Magenta SE-NO,2023,1,6,4,0,0,0.2,0.0,11.5,0,0,1,4715.0
102 boulevard de Magenta SE-NO,2023,1,7,5,1,0,0.2,0.0,9.25,0,0,1,3808.0
102 boulevard de Magenta SE-NO,2023,1,8,6,1,0,1.5,0.0,9.5,0,0,1,3298.0
102 boulevard de Magenta SE-NO,2023,1,9,0,0,0,1.2,0.0,7.5,0,0,1,3904.0
102 boulevard de Magenta SE-NO,2023,1,10,1,0,0,1.8,0.0,7.25,0,0,1,4182.0
102 boulevard de Magenta SE-NO,2023,1,11,2,0,0,0.5,0.0,11.0,0,0,1,4951.0
102 boulevard de Magenta SE-NO,2023,1,12,3,0,0,0.7,0.0,10.25,0,0,1,4904.0
102 boulevard de Magenta SE-NO,2023,1,13,4,0,0,1.8,0.0,10.0,0,0,1,4872.0
102 boulevard de Magenta SE-NO,2023,1,14,5,1,0,0.9,0.0,9.0,0,0,1,3204.0
102 boulevard de Magenta SE-NO,2023,1,15,6,1,0,2.2,0.0,7.5,0,0,1,3332.0
102 boulevard de Magenta SE-NO,2023,1,16,0,0,0,4.9,0.0,5.75,0,0,0,3332.0
102 boulevard de Magenta SE-NO,2023,1,17,1,0,0,0.3,0.1,3.5,0,0,0,4257.0
102 boulevard de Magenta SE-NO,2023,1,18,2,0,0,0.0,0.0,3.0,0,0,0,4628.0
102 boulevard de Magenta SE-NO,2023,1,19,3,0,0,0.0,0.0,3.0,0,0,0,6521.0
102 boulevard de Magenta SE-NO,2023,1,20,4,0,0,0.0,0.0,2.5,0,0,0,4802.0
102 boulevard de Magenta SE-NO,2023,1,21,5,1,0,0.0,0.0,2.5,0,0,0,3963.0
102 boulevard de Magenta SE-NO,2023,1,22,6,1,0,0.0,0.0,0.75,0,0,0,2943.0
102 boulevard de Magenta SE-NO,2023,1,23,0,0,0,0.0,0.0,2.0,0,0,0,3900.0
102 boulevard de Magenta SE-NO,2023,1,24,1,0,0,0.0,0.0,2.0,0,0,0,4394.0
102 boulevard de Magenta SE-NO,2023,1,25,2,0,0,0.0,0.0,3.0,0,0,0,4414.0
102 boulevard de Magenta SE-NO,2023,1,26,3,0,0,1.5,0.0,2.75,0,0,0,4158.0
102 boulevard de Magenta SE-NO,2023,1,27,4,0,0,0.0,0.0,3.25,0,0,0,4344.0
102 boulevard de Magenta SE-NO,2023,1,28,5,1,0,0.0,0.0,2.0,0,0,0,3745.0
102 boulevard de Magenta SE-NO,2023,1,29,6,1,0,0.0,0.0,2.75,0,0,0,3198.0
102 boulevard de Magenta SE-NO,2023,1,30,0,0,0,0.2,0.0,6.0,0,0,0,4105.0
102 boulevard de Magenta SE-NO,2023,1,31,1,0,0,0.0,0.0,4.5,0,0,0,6179.0
102 boulevard de Magenta SE-NO,2023,2,1,2,0,0,0.8,0.0,7.5,0,0,1,5408.0
102 boulevard de Magenta SE-NO,2023,2,2,3,0,0,0.0,0.0,7.0,0,0,0,5284.0
102 boulevard de Magenta SE-NO,2023,2,3,4,0,0,0.0,0.0,9.5,0,0,1,4900.0
102 boulevard de Magenta SE-NO,2023,2,4,5,1,0,0.0,0.0,7.25,0,0,2,3895.0
102 boulevard de Magenta SE-NO,2023,2,5,6,1,0,0.0,0.0,6.5,0,0,1,3509.0
102 boulevard de Magenta SE-NO,2023,2,6,0,0,0,0.0,0.0,4.0,0,0,0,4611.0
102 boulevard de Magenta SE-NO,2023,2,7,1,0,0,0.0,0.0,4.25,0,0,0,6107.0
102 boulevard de Magenta SE-NO,2023,2,8,2,0,0,0.0,0.0,3.25,0,0,0,5338.0
102 boulevard de Magenta SE-NO,2023,2,9,3,0,0,0.0,0.0,2.5,0,0,0,5221.0
102 boulevard de Magenta SE-NO,2023,2,10,4,0,0,0.0,0.0,5.5,0,0,0,4957.0
102 boulevard de Magenta SE-NO,2023,2,11,5,1,0,0.0,0.0,5.5,0,0,0,4639.0
102 boulevard de Magenta SE-NO,2023,2,12,6,1,0,0.0,0.0,7.5,0,0,2,3822.0
102 boulevard de Magenta SE-NO,2023,2,13,0,0,0,0.0,0.0,8.0,0,0,2,4789.0
102 boulevard de Magenta SE-NO,2023,2,14,1,0,0,0.0,0.0,8.75,0,0,2,5472.0
102 boulevard de Magenta SE-NO,2023,2,15,2,0,0,0.0,0.0,8.5,0,0,2,5469.0
102 boulevard de Magenta SE-NO,2023,2,16,3,0,0,0.0,0.0,8.75,0,0,1,5719.0
102 boulevard de Magenta SE-NO,2023,2,17,4,0,0,0.0,0.0,11.5,0,0,1,5297.0
102 boulevard de Magenta SE-NO,2023,2,18,5,1,0,0.0,0.0,10.75,0,0,1,4662.0
102 boulevard de Magenta SE-NO,2023,2,19,6,1,0,0.0,0.0,11.75,0,0,1,3918.0
102 boulevard de Magenta SE-NO,2023,2,20,0,0,0,0.0,0.0,10.0,0,0,2,4585.0
102 boulevard de Magenta SE-NO,2023,2,21,1,0,0,0.0,0.0,9.75,0,0,2,5087.0
102 boulevard de Magenta SE-NO,2023,2,22,2,0,0,0.3,0.0,10.0,0,0,1,4736.0
102 boulevard de Magenta SE-NO,2023,2,23,3,0,0,0.3,0.0,8.0,0,0,1,5015.0
102 boulevard de Magenta SE-NO,2023,2,24,4,0,0,0.0,0.0,6.75,0,0,0,4547.0
102 boulevard de Magenta SE-NO,2023,2,25,5,1,0,0.0,0.0,5.5,0,0,0,4026.0
102 boulevard de Magenta SE-NO,2023,2,26,6,1,0,0.0,0.0,4.0,0,0,0,3094.0
102 boulevard de Magenta SE-NO,2023,2,27,0,0,0,0.0,0.0,3.5,0,0,0,3626.0
102 boulevard de Magenta SE-NO,2023,2,28,1,0,0,0.0,0.0,2.75,0,0,0,4200.0
102 boulevard de Magenta SE-NO,2023,3,1,2,0,0,0.0,0.0,3.5,0,0,0,4432.0
102 boulevard de Magenta SE-NO,2023,3,2,3,0,0,0.0,0.0,3.75,0,0,0,4596.0
102 boulevard de Magenta SE-NO,2023,3,3,4,0,0,0.0,0.0,5.25,0,0,0,4255.0
102 boulevard de Magenta SE-NO,2023,3,4,5,1,0,0.0,0.0,3.25,0,0,0,3627.0
102 boulevard de Magenta SE-NO,2023,3,5,6,1,0,0.0,0.0,6.5,0,0,0,3332.0
102 boulevard de Magenta SE-NO,2023,3,6,0,0,0,0.0,0.0,6.0,0,0,0,4695.0
102 boulevard de Magenta SE-NO,2023,3,7,1,0,0,0.0,0.0,5.75,0,0,0,6271.0
102 boulevard de Magenta SE-NO,2023,3,8,2,0,0,3.0,0.0,10.25,0,0,1,4962.0
102 boulevard de Magenta SE-NO,2023,3,9,3,0,0,0.8,0.0,11.75,0,0,1,4925.0
102 boulevard de Magenta SE-NO,2023,3,10,4,0,0,0.4,0.0,7.75,0,0,1,4290.0
102 boulevard de Magenta SE-NO,2023,3,11,5,1,0,0.0,0.0,5.25,0,0,0,4380.0
102 boulevard de Magenta SE-NO,2023,3,12,6,1,0,0.1,0.0,10.75,0,0,1,3616.0
102 boulevard de Magenta SE-NO,2023,3,13,0,0,0,0.1,0.0,14.5,0,0,1,4623.0
102 boulevard de Magenta SE-NO,2023,3,14,1,0,0,0.6,0.0,9.5,0,0,1,5019.0
102 boulevard de Magenta SE-NO,2023,3,15,2,0,0,0.0,0.0,5.75,0,0,0,5728.0
102 boulevard de Magenta SE-NO,2023,3,16,3,0,0,0.0,0.0,10.75,0,0,2,5860.0
102 boulevard de Magenta SE-NO,2023,3,17,4,0,0,0.0,0.0,12.5,0,0,2,5141.0
102 boulevard de Magenta SE-NO,2023,3,18,5,1,0,0.3,0.0,12.5,0,0,1,4628.0
102 boulevard de Magenta SE-NO,2023,3,19,6,1,0,0.0,0.0,12.0,0,0,1,3586.0
102 boulevard de Magenta SE-NO,2023,3,20,0,0,0,0.0,0.0,11.75,0,0,2,5067.0
102 boulevard de Magenta SE-NO,2023,3,21,1,0,0,0.1,0.0,11.25,0,0,1,5618.0
102 boulevard de Magenta SE-NO,2023,3,22,2,0,0,1.3,0.0,10.5,0,0,1,5483.0
102 boulevard de Magenta SE-NO,2023,3,23,3,0,0,0.8,0.0,11.75,0,0,1,6202.0
102 boulevard de Magenta SE-NO,2023,3,24,4,0,0,0.7,0.0,13.0,0,0,1,4928.0
102 boulevard de Magenta SE-NO,2023,3,25,5,1,0,0.4,0.0,11.25,0,0,1,4898.0
102 boulevard de Magenta SE-NO,2023,3,26,6,1,0,2.8,0.0,9.0,0,0,1,3596.0
102 boulevard de Magenta SE-NO,2023,3,27,0,0,0,0.0,0.0,7.75,0,0,1,5008.0
102 boulevard de Magenta SE-NO,2023,3,28,1,0,0,0.0,0.0,7.0,0,0,2,6014.0
102 boulevard de Magenta SE-NO,2023,3,29,2,0,0,0.0,0.0,13.25,0,0,3,6256.0
102 boulevard de Magenta SE-NO,2023,3,30,3,0,0,0.3,0.0,14.75,0,0,1,6047.0
102 boulevard de Magenta SE-NO,2023,3,31,4,0,0,2.2,0.0,11.5,0,0,1,5017.0
102 boulevard de Magenta SE-NO,2023,4,1,5,1,0,2.0,0.0,10.25,0,0,1,4570.0
102 boulevard de Magenta SE-NO,2023,4,2,6,1,0,0.0,0.0,10.25,0,0,2,3540.0
102 boulevard de Magenta SE-NO,2023,4,3,0,0,0,0.0,0.0,7.25,0,0,2,5203.0
102 boulevard de Magenta SE-NO,2023,4,4,1,0,0,0.0,0.0,6.75,0,0,2,6031.0
102 boulevard de Magenta SE-NO,2023,4,5,2,0,0,0.0,0.0,8.75,0,0,2,6000.0
102 boulevard de Magenta SE-NO,2023,4,6,3,0,0,0.7,0.0,8.75,0,0,1,5792.0
102 boulevard de Magenta SE-NO,2023,4,7,4,0,0,0.1,0.0,8.0,0,0,0,5453.0
102 boulevard de Magenta SE-NO,2023,4,8,5,1,0,0.1,0.0,9.0,0,0,2,4430.0
102 boulevard de Magenta SE-NO,2023,4,9,6,1,0,0.0,0.0,11.25,0,0,2,3587.0
102 boulevard de Magenta SE-NO,2023,4,10,0,0,0,0.0,0.0,12.25,1,0,1,2623.0
102 boulevard de Magenta SE-NO,2023,4,11,1,0,0,0.2,0.0,9.5,0,0,1,4897.0
102 boulevard de Magenta SE-NO,2023,4,12,2,0,0,2.6,0.0,9.75,0,0,1,4714.0
102 boulevard de Magenta SE-NO,2023,4,13,3,0,0,0.5,0.0,9.25,0,0,1,5660.0
102 boulevard de Magenta SE-NO,2023,4,14,4,0,0,0.1,0.0,8.5,0,0,0,4580.0
102 boulevard de Magenta SE-NO,2023,4,15,5,1,0,0.5,0.0,9.75,0,0,1,4780.0
102 boulevard de Magenta SE-NO,2023,4,16,6,1,0,0.0,0.0,9.5,0,0,2,4765.0
102 boulevard de Magenta SE-NO,2023,4,17,0,0,0,0.1,0.0,10.25,0,0,1,5119.0
102 boulevard de Magenta SE-NO,2023,4,18,1,0,0,0.0,0.0,9.75,0,0,1,5766.0
102 boulevard de Magenta SE-NO,2023,4,19,2,0,0,0.0,0.0,11.25,0,0,1,6427.0
102 boulevard de Magenta SE-NO,2023,4,20,3,0,0,0.0,0.0,8.0,0,0,0,6106.0
102 boulevard de Magenta SE-NO,2023,4,21,4,0,0,1.4,0.0,10.0,0,0,2,5676.0
102 boulevard de Magenta SE-NO,2023,4,22,5,1,0,2.2,0.0,9.25,0,0,1,4398.0
102 boulevard de Magenta SE-NO,2023,4,23,6,1,0,3.7,0.0,10.5,0,0,1,3070.0
102 boulevard de Magenta SE-NO,2023,4,24,0,0,0,0.7,0.0,10.0,0,0,1,4523.0
102 boulevard de Magenta SE-NO,2023,4,25,1,0,0,0.2,0.0,7.25,0,0,1,5042.0
102 boulevard de Magenta SE-NO,2023,4,26,2,0,0,0.0,0.0,9.25,0,0,1,5482.0
102 boulevard de Magenta SE-NO,2023,4,27,3,0,0,0.1,0.0,12.75,0,0,1,5257.0
102 boulevard de Magenta SE-NO,2023,4,28,4,0,0,1.3,0.0,15.75,0,0,1,4856.0
102 boulevard de Magenta SE-NO,2023,4,29,5,1,0,0.2,0.0,13.5,0,0,2,4439.0
102 boulevard de Magenta SE-NO,2023,4,30,6,1,0,0.0,0.0,12.75,0,0,3,3800.0
106 avenue Denfert Rochereau NE-SO,2023,1,1,6,1,0,0.0,0.0,12.75,1,0,1,596.0
106 avenue Denfert Rochereau NE-SO,2023,1,2,0,0,0,6.1,0.0,9.5,0,0,1,1032.0
106 avenue Denfert Rochereau NE-SO,2023,1,3,1,0,0,0.0,0.0,7.5,0,0,1,1632.0
106 avenue Denfert Rochereau NE-SO,2023,1,4,2,0,0,0.0,0.0,10.0,0,0,1,1496.0
106 avenue Denfert Rochereau NE-SO,2023,1,5,3,0,0,0.1,0.0,12.5,0,0,1,1724.0
106 avenue Denfert Rochereau NE-SO,2023,1,6,4,0,0,0.2,0.0,11.5,0,0,1,1808.0
106 avenue Denfert Rochereau NE-SO,2023,1,7,5,1,0,0.2,0.0,9.25,0,0,1,1506.0
106 avenue Denfert Rochereau NE-SO,2023,1,8,6,1,0,1.5,0.0,9.5,0,0,1,1042.0
106 avenue Denfert Rochereau NE-SO,2023,1,9,0,0,0,1.2,0.0,7.5,0,0,1,1470.0
106 avenue Denfert Rochereau NE-SO,2023,1,10,1,0,0,1.8,0.0,7.25,0,0,1,1585.0
106 avenue Denfert Rochereau NE-SO,2023,1,11,2,0,0,0.5,0.0,11.0,0,0,1,1784.0
106 avenue Denfert Rochereau NE-SO,2023,1,12,3,0,0,0.7,0.0,10.25,0,0,1,1787.0
106 avenue Denfert Rochereau NE-SO,2023,1,13,4,0,0,1.8,0.0,10.0,0,0,1,1805.0
106 avenue Denfert Rochereau NE-SO,2023,1,14,5,1,0,0.9,0.0,9.0,0,0,1,1150.0
106 avenue Denfert Rochereau NE-SO,2023,1,15,6,1,0,2.2,0.0,7.5,0,0,1,1166.0
106 avenue Denfert Rochereau NE-SO,2023,1,16,0,0,0,4.9,0.0,5.75,0,0,0,1273.0
106 avenue Denfert Rochereau NE-SO,2023,1,17,1,0,0,0.3,0.1,3.5,0,0,0,1640.0
106 avenue Denfert Rochereau NE-SO,2023,1,18,2,0,0,0.0,0.0,3.0,0,0,0,1806.0
106 avenue Denfert Rochereau NE-SO,2023,1,19,3,0,0,0.0,0.0,3.0,0,0,0,2449.0
106 avenue Denfert Rochereau NE-SO,2023,1,20,4,0,0,0.0,0.0,2.5,0,0,0,1806.0
106 avenue Denfert Rochereau NE-SO,2023,1,21,5,1,0,0.0,0.0,2.5,0,0,0,1277.0
106 avenue Denfert Rochereau NE-SO,2023,1,22,6,1,0,0.0,0.0,0.75,0,0,0,1023.0
106 avenue Denfert Rochereau NE-SO,2023,1,23,0,0,0,0.0,0.0,2.0,0,0,0,1480.0
106 avenue Denfert Rochereau NE-SO,2023,1,24,1,0,0,0.0,0.0,2.0,0,0,0,1756.0
106 avenue Denfert Rochereau NE-SO,2023,1,25,2,0,0,0.0,0.0,3.0,0,0,0,1644.0
106 avenue Denfert Rochereau NE-SO,2023,1,26,3,0,0,1.5,0.0,2.75,0,0,0,1557.0
106 avenue Denfert Rochereau NE-SO,2023,1,27,4,0,0,0.0,0.0,3.25,0,0,0,1492.0
106 avenue Denfert Rochereau NE-SO,2023,1,28,5,1,0,0.0,0.0,2.0,0,0,0,1170.0
106 avenue Denfert Rochereau NE-SO,2023,1,29,6,1,0,0.0,0.0,2.75,0,0,0,986.0
106 avenue Denfert Rochereau NE-SO,2023,1,30,0,0,0,0.2,0.0,6.0,0,0,0,1637.0
106 avenue Denfert Rochereau NE-SO,2023,1,31,1,0,0,0.0,0.0,4.5,0,0,0,2310.0
106 avenue Denfert Rochereau NE-SO,2023,2,1,2,0,0,0.8,0.0,7.5,0,0,1,1974.0
106 avenue Denfert Rochereau NE-SO,2023,2,2,3,0,0,0.0,0.0,7.0,0,0,0,2032.0
106 avenue Denfert Rochereau NE-SO,2023,2,3,4,0,0,0.0,0.0,9.5,0,0,1,1778.0
106 avenue Denfert Rochereau NE-SO,2023,2,4,5,1,0,0.0,0.0,7.25,0,0,2,1338.0
106 avenue Denfert Rochereau NE-SO,2023,2,5,6,1,0,0.0,0.0,6.5,0,0,1,1171.0
106 avenue Denfert Rochereau NE-SO,2023,2,6,0,0,0,0.0,0.0,4.0,0,0,0,1789.0
106 avenue Denfert Rochereau NE-SO,2023,2,7,1,0,0,0.0,0.0,4.25,0,0,0,2388.0
106 avenue Denfert Rochereau NE-SO,2023,2,8,2,0,0,0.0,0.0,3.25,0,0,0,1903.0
106 avenue Denfert Rochereau NE-SO,2023,2,9,3,0,0,0.0,0.0,2.5,0,0,0,1865.0
106 avenue Denfert Rochereau NE-SO,2023,2,10,4,0,0,0.0,0.0,5.5,0,0,0,1887.0
106 avenue Denfert Rochereau NE-SO,2023,2,11,5,1,0,0.0,0.0,5.5,0,0,0,1552.0
106 avenue Denfert Rochereau NE-SO,2023,2,12,6,1,0,0.0,0.0,7.5,0,0,2,1104.0
106 avenue Denfert Rochereau NE-SO,2023,2,13,0,0,0,0.0,0.0,8.0,0,0,2,1880.0
106 avenue Denfert Rochereau NE-SO,2023,2,14,1,0,0,0.0,0.0,8.75,0,0,2,2001.0
106 avenue Denfert Rochereau NE-SO,2023,2,15,2,0,0,0.0,0.0,8.5,0,0,2,1969.0
106 avenue Denfert Rochereau NE-SO,2023,2,16,3,0,0,0.0,0.0,8.75,0,0,1,2017.0
106 avenue Denfert Rochereau NE-SO,2023,2,17,4,0,0,0.0,0.0,11.5,0,0,1,1798.0
106 avenue Denfert Rochereau NE-SO,2023,2,18,5,1,0,0.0,0.0,10.75,0,0,1,1395.0
106 avenue Denfert Rochereau NE-SO,2023,2,19,6,1,0,0.0,0.0,11.75,0,0,1,1221.0
106 avenue Denfert Rochereau NE-SO,2023,2,20,0,0,0,0.0,0.0,10.0,0,0,2,1567.0
106 avenue Denfert Rochereau NE-SO,2023,2,21,1,0,0,0.0,0.0,9.75,0,0,2,1813.0
106 avenue Denfert Rochereau NE-SO,2023,2,22,2,0,0,0.3,0.0,10.0,0,0,1,1535.0
106 avenue Denfert Rochereau NE-SO,2023,2,23,3,0,0,0.3,0.0,8.0,0,0,1,1737.0
106 avenue Denfert Rochereau NE-SO,2023,2,24,4,0,0,0.0,0.0,6.75,0,0,0,1458.0
106 avenue Denfert Rochereau NE-SO,2023,2,25,5,1,0,0.0,0.0,5.5,0,0,0,1191.0
106 avenue Denfert Rochereau NE-SO,2023,2,26,6,1,0,0.0,0.0,4.0,0,0,0,918.0
106 avenue Denfert Rochereau NE-SO,2023,2,27,0,0,0,0.0,0.0,3.5,0,0,0,1190.0
106 avenue Denfert Rochereau NE-SO,2023,2,28,1,0,0,0.0,0.0,2.75,0,0,0,1316.0
106 avenue Denfert Rochereau NE-SO,2023,3,1,2,0,0,0.0,0.0,3.5,0,0,0,1342.0
106 avenue Denfert Rochereau NE-SO,2023,3,2,3,0,0,0.0,0.0,3.75,0,0,0,1443.0
106 avenue Denfert Rochereau NE-SO,2023,3,3,4,0,0,0.0,0.0,5.25,0,0,0,1288.0
106 avenue Denfert Rochereau NE-SO,2023,3,4,5,1,0,0.0,0.0,3.25,0,0,0,1101.0
106 avenue Denfert Rochereau NE-SO,2023,3,5,6,1,0,0.0,0.0,6.5,0,0,0,1027.0
106 avenue Denfert Rochereau NE-SO,2023,3,6,0,0,0,0.0,0.0,6.0,0,0,0,1617.0
106 avenue Denfert Rochereau NE-SO,2023,3,7,1,0,0,0.0,0.0,5.75,0,0,0,2553.0
106 avenue Denfert Rochereau NE-SO,2023,3,8,2,0,0,3.0,0.0,10.25,0,0,1,1672.0
106 avenue Denfert Rochereau NE-SO,2023,3,9,3,0,0,0.8,0.0,11.75,0,0,1,1768.0
106 avenue Denfert Rochereau NE-SO,2023,3,10,4,0,0,0.4,0.0,7.75,0,0,1,1471.0
106 avenue Denfert Rochereau NE-SO,2023,3,11,5,1,0,0.0,0.0,5.25,0,0,0,1488.0
106 avenue Denfert Rochereau NE-SO,2023,3,12,6,1,0,0.1,0.0,10.75,0,0,1,1230.0
106 avenue Denfert Rochereau NE-SO,2023,3,13,0,0,0,0.1,0.0,14.5,0,0,1,1722.0
106 avenue Denfert Rochereau NE-SO,2023,3,14,1,0,0,0.6,0.0,9.5,0,0,1,1808.0
106 avenue Denfert Rochereau NE-SO,2023,3,15,2,0,0,0.0,0.0,5.75,0,0,0,2175.0
106 avenue Denfert Rochereau NE-SO,2023,3,16,3,0,0,0.0,0.0,10.75,0,0,2,2097.0
106 avenue Denfert Rochereau NE-SO,2023,3,17,4,0,0,0.0,0.0,12.5,0,0,2,1872.0
106 avenue Denfert Rochereau NE-SO,2023,3,18,5,1,0,0.3,0.0,12.5,0,0,1,1497.0
106 avenue Denfert Rochereau NE-SO,2023,3,19,6,1,0,0.0,0.0,12.0,0,0,1,1160.0
106 avenue Denfert Rochereau NE-SO,2023,3,20,0,0,0,0.0,0.0,11.75,0,0,2,1903.0
106 avenue Denfert Rochereau NE-SO,2023,3,21,1,0,0,0.1,0.0,11.25,0,0,1,2156.0
106 avenue Denfert Rochereau NE-SO,2023,3,22,2,0,0,1.3,0.0,10.5,0,0,1,1883.0
106 avenue Denfert Rochereau NE-SO,2023,3,23,3,0,0,0.8,0.0,11.75,0,0,1,2400.0
106 avenue Denfert Rochereau NE-SO,2023,3,24,4,0,0,0.7,0.0,13.0,0,0,1,1707.0
106 avenue Denfert Rochereau NE-SO,2023,3,25,5,1,0,0.4,0.0,11.25,0,0,1,1538.0
106 avenue Denfert Rochereau NE-SO,2023,3,26,6,1,0,2.8,0.0,9.0,0,0,1,1065.0
106 avenue Denfert Rochereau NE-SO,2023,3,27,0,0,0,0.0,0.0,7.75,0,0,1,1790.0
106 avenue Denfert Rochereau NE-SO,2023,3,28,1,0,0,0.0,0.0,7.0,0,0,2,2137.0
106 avenue Denfert Rochereau NE-SO,2023,3,29,2,0,0,0.0,0.0,13.25,0,0,3,2107.0
106 avenue Denfert Rochereau NE-SO,2023,3,30,3,0,0,0.3,0.0,14.75,0,0,1,1997.0
106 avenue Denfert Rochereau NE-SO,2023,3,31,4,0,0,2.2,0.0,11.5,0,0,1,1715.0
106 avenue Denfert Rochereau NE-SO,2023,4,1,5,1,0,2.0,0.0,10.25,0,0,1,1430.0
106 avenue Denfert Rochereau NE-SO,2023,4,2,6,1,0,0.0,0.0,10.25,0,0,2,1095.0
106 avenue Denfert Rochereau NE-SO,2023,4,3,0,0,0,0.0,0.0,7.25,0,0,2,1838.0
106 avenue Denfert Rochereau NE-SO,2023,4,4,1,0,0,0.0,0.0,6.75,0,0,2,2098.0
106 avenue Denfert Rochereau NE-SO,2023,4,5,2,0,0,0.0,0.0,8.75,0,0,2,2130.0
106 avenue Denfert Rochereau NE-SO,2023,4,6,3,0,0,0.7,0.0,8.75,0,0,1,2167.0
106 avenue Denfert Rochereau NE-SO,2023,4,7,4,0,0,0.1,0.0,8.0,0,0,0,1846.0
106 avenue Denfert Rochereau NE-SO,2023,4,8,5,1,0,0.1,0.0,9.0,0,0,2,1481.0
106 avenue Denfert Rochereau NE-SO,2023,4,9,6,1,0,0.0,0.0,11.25,0,0,2,1197.0
106 avenue Denfert Rochereau NE-SO,2023,4,10,0,0,0,0.0,0.0,12.25,1,0,1,793.0
106 avenue Denfert Rochereau NE-SO,2023,4,11,1,0,0,0.2,0.0,9.5,0,0,1,1712.0
106 avenue Denfert Rochereau NE-SO,2023,4,12,2,0,0,2.6,0.0,9.75,0,0,1,1557.0
106 avenue Denfert Rochereau NE-SO,2023,4,13,3,0,0,0.5,0.0,9.25,0,0,1,2104.0
106 avenue Denfert Rochereau NE-SO,2023,4,14,4,0,0,0.1,0.0,8.5,0,0,0,1547.0
106 avenue Denfert Rochereau NE-SO,2023,4,15,5,1,0,0.5,0.0,9.75,0,0,1,1366.0
106 avenue Denfert Rochereau NE-SO,2023,4,16,6,1,0,0.0,0.0,9.5,0,0,2,1538.0
106 avenue Denfert Rochereau NE-SO,2023,4,17,0,0,0,0.1,0.0,10.25,0,0,1,1786.0
106 avenue Denfert Rochereau NE-SO,2023,4,18,1,0,0,0.0,0.0,9.75,0,0,1,2001.0
106 avenue Denfert Rochereau NE-SO,2023,4,19,2,0,0,0.0,0.0,11.25,0,0,1,2229.0
106 avenue Denfert Rochereau NE-SO,2023,4,20,3,0,0,0.0,0.0,8.0,0,0,0,2070.0
106 avenue Denfert Rochereau NE-SO,2023,4,21,4,0,0,1.4,0.0,10.0,0,0,2,1930.0
106 avenue Denfert Rochereau NE-SO,2023,4,22,5,1,0,2.2,0.0,9.25,0,0,1,1325.0
106 avenue Denfert Rochereau NE-SO,2023,4,23,6,1,0,3.7,0.0,10.5,0,0,1,983.0
106 avenue Denfert Rochereau NE-SO,2023,4,24,0,0,0,0.7,0.0,10.0,0,0,1,1404.0
106 avenue Denfert Rochereau NE-SO,2023,4,25,1,0,0,0.2,0.0,7.25,0,0,1,1596.0
106 avenue Denfert Rochereau NE-SO,2023,4,26,2,0,0,0.0,0.0,9.25,0,0,1,1695.0
106 avenue Denfert Rochereau NE-SO,2023,4,27,3,0,0,0.1,0.0,12.75,0,0,1,1621.0
106 avenue Denfert Rochereau NE-SO,2023,4,28,4,0,0,1.3,0.0,15.75,0,0,1,1435.0
106 avenue Denfert Rochereau NE-SO,2023,4,29,5,1,0,0.2,0.0,13.5,0,0,2,1294.0
106 avenue Denfert Rochereau NE-SO,2023,4,30,6,1,0,0.0,0.0,12.75,0,0,3,1176.0
129 rue Lecourbe SO-NE,2023,1,1,6,1,0,0.0,0.0,12.75,1,0,1,342.0
129 rue Lecourbe SO-NE,2023,1,2,0,0,0,6.1,0.0,9.5,0,0,1,822.0
129 rue Lecourbe SO-NE,2023,1,3,1,0,0,0.0,0.0,7.5,0,0,1,1376.0
129 rue Lecourbe SO-NE,2023,1,4,2,0,0,0.0,0.0,10.0,0,0,1,1293.0
129 rue Lecourbe SO-NE,2023,1,5,3,0,0,0.1,0.0,12.5,0,0,1,1365.0
129 rue Lecourbe SO-NE,2023,1,6,4,0,0,0.2,0.0,11.5,0,0,1,1336.0
129 rue Lecourbe SO-NE,2023,1,7,5,1,0,0.2,0.0,9.25,0,0,1,918.0
129 rue Lecourbe SO-NE,2023,1,8,6,1,0,1.5,0.0,9.5,0,0,1,708.0
129 rue Lecourbe SO-NE,2023,1,9,0,0,0,1.2,0.0,7.5,0,0,1,1245.0
129 rue Lecourbe SO-NE,2023,1,10,1,0,0,1.8,0.0,7.25,0,0,1,1324.0
129 rue Lecourbe SO-NE,2023,1,11,2,0,0,0.5,0.0,11.0,0,0,1,1436.0
129 rue Lecourbe SO-NE,2023,1,12,3,0,0,0.7,0.0,10.25,0,0,1,1493.0
129 rue Lecourbe SO-NE,2023,1,13,4,0,0,1.8,0.0,10.0,0,0,1,1460.0
129 rue Lecourbe SO-NE,2023,1,14,5,1,0,0.9,0.0,9.0,0,0,1,742.0
129 rue Lecourbe SO-NE,2023,1,15,6,1,0,2.2,0.0,7.5,0,0,1,660.0
129 rue Lecourbe SO-NE,2023,1,16,0,0,0,4.9,0.0,5.75,0,0,0,1060.0
